cliente_id,tipo_cliente,num_transacciones,dias_activos,gasto_total,ingresos_totales,ticket_promedio,ticket_mediano,num_comercios_distintos,num_categorias_distintas,pagos_recurrentes,depositos_recurrentes,porcentaje_tdc,porcentaje_tdd,uso_credito,revolvencia,concentracion_proveedores,estacionalidad,antiguedad_meses,perfil_sintetico
PER_02526,personal,49,170,24514.01,39842.05,530.47,469.35,36,4,6,4,0.122,0.839,0.497,0.4,0.45,0.256,63,personal_tradicional
PER_02190,personal,88,55,60082.21,79656.95,587.9,419.87,27,7,2,4,0.281,0.716,0.555,0.241,0.45,0.02,21,personal_tradicional
PER_00160,personal,98,134,27259.77,41835.05,299.03,249.97,18,9,8,5,0.404,0.555,0.306,0.343,0.123,0.155,56,personal_tradicional
PER_00003,personal,102,124,172288.68,234954.97,1791.86,1481.44,33,8,5,7,0.155,0.837,0.11,0.284,0.103,0.2,44,personal_tradicional
PER_00850,personal,34,116,22694.37,28740.95,767.23,524.82,46,8,4,1,0.102,0.853,0.419,0.168,0.252,0.204,3,personal_tradicional
PER_02109,personal,221,90,291493.28,395277.96,1212.51,882.64,50,6,12,11,0.279,0.703,0.149,0.171,0.33,0.17,35,personal_tradicional
PER_01597,personal,56,141,83477.79,108269.9,1473.5,1253.94,33,8,2,3,0.364,0.591,0.185,0.121,0.396,0.343,53,personal_tradicional
PER_01777,personal,42,76,17330.57,23318.19,460.14,361.49,12,10,1,2,0.68,0.301,0.442,0.093,0.143,0.054,11,personal_tradicional
PER_01914,personal,131,15,129602.3,137966.55,855.82,731.89,23,11,15,7,0.147,0.851,0.16,0.016,0.237,0.196,71,personal_tradicional
PER_01044,personal,97,134,53010.76,77217.02,598.82,450.28,20,10,3,6,0.236,0.745,0.382,0.14,0.132,0.113,71,personal_tradicional
PER_01545,personal,82,84,54431.44,79253.59,775.94,636.12,30,8,5,7,0.456,0.533,0.165,0.214,0.315,0.398,43,personal_tradicional
PER_02506,personal,24,154,14101.01,18975.15,583.08,430.79,30,9,2,1,0.203,0.736,0.398,0.065,0.144,0.142,39,personal_tradicional
PER_00054,personal,146,145,86574.15,95665.56,537.76,446.26,29,6,10,11,0.297,0.644,0.212,0.239,0.136,0.073,40,personal_tradicional
PEL_00293,personal,64,88,72573.5,75330.3,1225.47,1074.67,27,7,7,1,0.205,0.753,0.055,0.126,0.193,0.14,60,personal_comportamiento_empresarial_latente
PER_01912,personal,107,70,62671.07,68914.87,590.72,523.82,36,8,13,3,0.542,0.394,0.157,0.093,0.02,0.156,42,personal_tradicional
PEL_00362,personal,30,76,10526.1,15480.5,315.47,230.49,27,5,3,1,0.053,0.931,0.322,0.053,0.207,0.124,44,personal_comportamiento_empresarial_latente
PER_00825,personal,167,96,65085.68,98562.67,457.39,358.69,51,8,17,3,0.231,0.723,0.227,0.314,0.375,0.119,42,personal_tradicional
PEL_00053,personal,39,29,14470.48,17789.47,337.77,231.77,40,11,2,1,0.11,0.835,0.378,0.36,0.059,0.048,46,personal_comportamiento_empresarial_latente
PER_01390,personal,31,63,14687.07,24232.17,431.77,337.35,42,7,2,2,0.425,0.557,0.254,0.186,0.384,0.125,47,personal_tradicional
PER_03026,personal,60,43,62262.87,99477.1,1211.96,975.76,17,7,6,3,0.381,0.6,0.102,0.077,0.45,0.107,19,personal_tradicional
PER_02272,personal,71,161,22240.84,26400.47,349.27,306.78,17,8,6,2,0.565,0.408,0.354,0.272,0.45,0.177,3,personal_tradicional
PER_01608,personal,38,123,12614.84,17195.38,318.1,233.78,44,2,4,3,0.434,0.531,0.116,0.468,0.318,0.374,11,personal_tradicional
PER_01595,personal,19,140,4368.91,7093.72,217.16,156.99,36,10,1,0,0.286,0.661,0.249,0.064,0.151,0.109,50,personal_tradicional
PER_00772,personal,32,64,22883.93,25870.24,616.74,546.96,26,11,1,2,0.464,0.518,0.042,0.232,0.393,0.227,39,personal_tradicional
PER_01869,personal,26,104,21040.04,32858.97,828.62,742.38,44,10,3,1,0.518,0.447,0.101,0.158,0.105,0.14,17,personal_tradicional
PER_01086,personal,63,125,30026.92,32717.03,488.8,388.26,30,10,2,3,0.277,0.71,0.087,0.374,0.108,0.193,66,personal_tradicional
PER_02544,personal,106,15,57205.26,72239.97,585.43,521.99,24,7,10,7,0.16,0.797,0.024,0.086,0.128,0.142,9,personal_tradicional
PER_01326,personal,47,74,27491.41,46137.2,503.17,380.55,36,9,3,2,0.292,0.661,0.386,0.022,0.258,0.409,3,personal_tradicional
PER_01464,personal,52,138,16739.46,25863.26,354.01,302.9,25,8,3,2,0.254,0.695,0.355,0.035,0.388,0.27,58,personal_tradicional
PER_00807,personal,44,98,13648.76,20149.19,303.22,255.35,44,6,2,1,0.193,0.749,0.109,0.212,0.115,0.323,51,personal_tradicional
PEL_00035,personal,75,121,31548.6,40309.72,375.29,339.13,47,7,5,2,0.272,0.679,0.402,0.006,0.45,0.146,22,personal_comportamiento_empresarial_latente
PER_02179,personal,47,15,44293.76,74308.31,857.15,607.54,23,6,2,2,0.154,0.772,0.199,0.105,0.275,0.206,32,personal_tradicional
PER_02502,personal,176,89,102404.25,162932.96,650.88,449.97,51,8,19,6,0.501,0.481,0.137,0.152,0.123,0.221,47,personal_tradicional
PEL_00359,personal,14,44,9364.41,12317.1,633.99,438.14,31,6,2,1,0.577,0.391,0.531,0.234,0.353,0.089,24,personal_comportamiento_empresarial_latente
PER_00964,personal,81,62,41475.7,56975.68,457.79,312.31,33,11,4,6,0.071,0.901,0.459,0.234,0.45,0.073,45,personal_tradicional
PER_00399,personal,89,27,79154.41,117203.81,932.03,815.55,48,8,4,4,0.362,0.565,0.089,0.059,0.381,0.217,32,personal_tradicional
PEL_00200,personal,85,56,64156.76,90314.08,751.17,524.51,27,11,3,1,0.171,0.783,0.377,0.5,0.176,0.055,27,personal_comportamiento_empresarial_latente
PER_00705,personal,61,102,29465.73,35788.57,580.17,485.74,36,7,3,4,0.32,0.657,0.063,0.066,0.256,0.091,42,personal_tradicional
PER_00432,personal,102,102,32964.84,42890.02,393.09,329.7,41,7,11,5,0.499,0.483,0.098,0.192,0.206,0.136,3,personal_tradicional
PER_00293,personal,98,57,58649.45,79763.89,636.44,470.41,27,9,4,3,0.448,0.533,0.247,0.208,0.126,0.254,49,personal_tradicional
PEL_00224,personal,93,31,28758.73,48289.41,289.58,197.27,25,6,3,2,0.247,0.74,0.096,0.189,0.097,0.231,59,personal_comportamiento_empresarial_latente
PER_00146,personal,61,66,60866.14,80889.48,942.99,662.43,34,10,2,4,0.202,0.756,0.265,0.488,0.45,0.09,72,personal_tradicional
PER_02034,personal,89,64,44795.3,65595.74,503.39,347.2,52,8,8,5,0.53,0.436,0.177,0.425,0.229,0.353,44,personal_tradicional
PER_02472,personal,57,50,94071.32,125291.92,1529.62,1297.51,33,7,1,2,0.623,0.367,0.264,0.141,0.187,0.174,63,personal_tradicional
PER_01166,personal,64,134,120171.45,183319.56,1769.88,1209.25,30,4,4,1,0.535,0.432,0.066,0.06,0.069,0.074,30,personal_tradicional
PER_02051,personal,39,112,18380.49,29337.04,487.83,446.59,26,8,4,2,0.054,0.927,0.119,0.598,0.056,0.253,59,personal_tradicional
PER_02688,personal,73,192,50369.9,75201.75,666.94,530.78,27,5,6,2,0.161,0.797,0.407,0.24,0.251,0.103,17,personal_tradicional
PER_00340,personal,45,116,22749.78,32900.44,521.64,472.36,38,12,2,1,0.187,0.798,0.317,0.036,0.171,0.095,3,personal_tradicional
PER_02122,personal,182,225,91730.84,123245.76,455.64,340.65,27,5,18,6,0.592,0.329,0.387,0.362,0.322,0.12,48,personal_tradicional
PER_00266,personal,70,103,23663.62,26856.96,307.06,223.84,65,5,4,5,0.31,0.666,0.135,0.306,0.354,0.071,60,personal_tradicional
PEL_00009,personal,123,15,83255.33,129243.4,757.81,569.82,30,5,12,7,0.32,0.605,0.299,0.243,0.093,0.129,44,personal_comportamiento_empresarial_latente
PER_01772,personal,100,77,55647.39,90753.27,500.92,365.0,42,6,11,4,0.396,0.558,0.335,0.09,0.139,0.154,58,personal_tradicional
PER_00272,personal,45,56,14691.28,16566.81,385.34,282.23,31,12,5,2,0.418,0.539,0.093,0.221,0.22,0.138,26,personal_tradicional
PER_00697,personal,74,75,52476.02,77815.38,656.47,591.47,7,10,9,1,0.265,0.656,0.169,0.071,0.109,0.242,41,personal_tradicional
PEL_00388,personal,39,95,19159.97,29089.29,496.07,340.18,47,9,5,3,0.102,0.87,0.42,0.411,0.206,0.312,77,personal_comportamiento_empresarial_latente
PER_00245,personal,111,15,69507.31,105637.87,669.11,457.65,35,7,12,3,0.409,0.521,0.406,0.288,0.249,0.347,54,personal_tradicional
PEL_00204,personal,113,111,32678.92,42497.2,285.52,215.53,34,7,8,1,0.552,0.401,0.174,0.07,0.148,0.02,41,personal_comportamiento_empresarial_latente
PER_00477,personal,65,139,34371.35,40203.91,574.42,496.0,28,7,6,1,0.563,0.429,0.209,0.62,0.241,0.08,26,personal_tradicional
PER_02033,personal,58,91,18156.98,22066.6,315.25,216.75,40,10,2,4,0.338,0.653,0.263,0.259,0.26,0.187,21,personal_tradicional
PEL_00137,personal,61,118,83403.25,125497.79,1242.21,940.58,25,10,6,2,0.734,0.247,0.348,0.347,0.371,0.153,75,personal_comportamiento_empresarial_latente
PEL_00038,personal,111,108,48544.22,56638.79,503.94,437.16,24,4,12,4,0.053,0.903,0.381,0.057,0.181,0.512,4,personal_comportamiento_empresarial_latente
PER_00814,personal,77,75,42397.44,59440.96,473.53,334.17,33,6,5,3,0.401,0.584,0.395,0.046,0.269,0.127,22,personal_tradicional
PER_01915,personal,37,119,21145.65,27965.73,653.02,565.35,28,8,3,2,0.328,0.638,0.196,0.086,0.274,0.049,55,personal_tradicional
PER_02957,personal,23,73,17404.18,21502.03,839.38,757.17,52,7,2,1,0.258,0.667,0.096,0.043,0.321,0.057,24,personal_tradicional
PEL_00407,personal,15,88,2975.1,3860.46,183.81,161.81,47,8,1,1,0.232,0.741,0.54,0.197,0.058,0.28,47,personal_comportamiento_empresarial_latente
PER_01805,personal,53,100,38048.91,43889.58,768.74,596.61,44,9,3,1,0.099,0.869,0.613,0.364,0.228,0.087,37,personal_tradicional
PER_02541,personal,166,61,116038.6,158286.58,775.45,704.19,36,14,13,3,0.396,0.572,0.211,0.139,0.286,0.216,62,personal_tradicional
PER_00251,personal,77,62,16809.95,20228.32,189.95,143.0,29,7,8,4,0.277,0.696,0.185,0.145,0.027,0.035,59,personal_tradicional
PER_00546,personal,64,46,33623.95,48458.22,495.22,346.01,21,3,7,3,0.148,0.807,0.361,0.225,0.115,0.062,51,personal_tradicional
PER_00739,personal,53,42,24992.68,30220.75,428.05,364.48,35,9,1,1,0.149,0.825,0.193,0.327,0.198,0.071,42,personal_tradicional
PER_00311,personal,13,65,10693.07,17610.93,758.78,621.37,54,11,1,1,0.361,0.637,0.18,0.278,0.303,0.353,21,personal_tradicional
PER_01132,personal,95,60,58146.04,83077.93,644.91,468.3,16,6,9,2,0.392,0.578,0.113,0.4,0.25,0.041,26,personal_tradicional
PER_01450,personal,67,108,38582.98,63027.16,590.81,461.79,43,6,5,5,0.118,0.829,0.407,0.071,0.129,0.295,61,personal_tradicional
PEL_00313,personal,24,46,23896.83,30737.43,855.71,760.81,40,10,2,1,0.131,0.822,0.136,0.302,0.282,0.229,23,personal_comportamiento_empresarial_latente
PER_00016,personal,144,35,134870.96,168615.34,908.54,810.05,29,9,4,8,0.349,0.635,0.496,0.315,0.144,0.707,62,personal_tradicional
PER_03073,personal,65,158,46980.35,63809.56,697.41,610.02,55,9,3,2,0.199,0.779,0.389,0.504,0.289,0.02,50,personal_tradicional
PER_02467,personal,83,61,46531.69,57662.13,608.22,520.65,29,8,3,2,0.67,0.283,0.288,0.01,0.45,0.368,74,personal_tradicional
PER_02820,personal,125,57,52224.28,56148.98,431.08,364.22,50,5,13,8,0.386,0.537,0.129,0.102,0.336,0.167,33,personal_tradicional
PER_00364,personal,82,155,33842.54,55746.18,491.44,449.05,34,11,5,2,0.276,0.704,0.18,0.503,0.205,0.046,42,personal_tradicional
PER_00183,personal,53,41,39407.96,64629.69,666.41,475.08,44,11,6,2,0.177,0.809,0.14,0.085,0.277,0.053,45,personal_tradicional
PER_01195,personal,99,34,66062.61,96237.97,651.05,487.29,44,11,3,1,0.503,0.437,0.298,0.441,0.45,0.156,63,personal_tradicional
PER_02652,personal,49,74,36571.33,57389.05,889.04,747.88,57,11,5,4,0.221,0.77,0.375,0.185,0.299,0.233,49,personal_tradicional
PER_01122,personal,19,111,14311.49,19196.83,756.8,674.75,23,9,1,1,0.298,0.688,0.185,0.192,0.439,0.146,30,personal_tradicional
PER_01183,personal,49,82,18129.15,27837.76,354.34,246.43,31,7,5,2,0.208,0.73,0.218,0.091,0.119,0.253,52,personal_tradicional
PER_02576,personal,26,39,18884.14,21928.4,786.6,628.27,39,8,1,1,0.401,0.584,0.34,0.158,0.14,0.227,26,personal_tradicional
PER_00615,personal,114,116,34058.55,36116.34,284.47,221.24,36,10,9,6,0.153,0.782,0.224,0.073,0.3,0.092,49,personal_tradicional
PER_01467,personal,82,154,39092.2,63777.68,425.62,374.64,37,6,6,6,0.055,0.945,0.438,0.262,0.072,0.63,30,personal_tradicional
PER_00402,personal,50,145,34537.9,49659.09,833.3,710.79,24,9,3,2,0.362,0.589,0.09,0.12,0.45,0.099,49,personal_tradicional
PER_00935,personal,28,129,10243.15,10953.66,389.64,312.67,24,14,1,2,0.531,0.432,0.037,0.369,0.062,0.048,34,personal_tradicional
PER_02323,personal,160,93,80881.72,94170.34,440.71,308.26,37,10,3,9,0.43,0.538,0.357,0.032,0.13,0.125,4,personal_tradicional
PER_02317,personal,58,46,25766.43,28890.4,383.21,352.49,36,12,6,3,0.462,0.53,0.081,0.332,0.103,0.122,61,personal_tradicional
PER_00727,personal,137,101,133459.66,158407.19,985.02,691.54,17,13,5,8,0.587,0.379,0.405,0.126,0.337,0.215,53,personal_tradicional
PER_00827,personal,159,102,95362.26,97999.15,661.21,568.0,48,11,11,12,0.299,0.668,0.086,0.348,0.155,0.418,30,personal_tradicional
PER_01522,personal,186,70,164623.57,212298.36,937.54,659.97,24,8,11,12,0.555,0.41,0.247,0.135,0.203,0.249,59,personal_tradicional
PER_00137,personal,94,126,90845.55,131242.34,918.65,812.06,44,7,7,2,0.469,0.519,0.069,0.048,0.229,0.452,42,personal_tradicional
PER_00629,personal,36,92,19178.75,22571.77,575.4,529.09,5,6,2,1,0.21,0.775,0.74,0.2,0.289,0.18,25,personal_tradicional
PER_00335,personal,34,118,11914.2,15770.99,406.28,332.33,34,2,3,1,0.431,0.54,0.208,0.329,0.089,0.187,22,personal_tradicional
PER_00391,personal,86,92,56682.61,70356.53,797.6,624.56,51,6,7,2,0.42,0.519,0.273,0.203,0.275,0.201,44,personal_tradicional
PER_02697,personal,77,102,28206.31,30648.65,320.44,227.09,55,10,9,5,0.261,0.701,0.286,0.275,0.185,0.182,58,personal_tradicional
PER_01818,personal,16,64,10730.64,15810.0,569.27,464.28,60,7,0,0,0.22,0.753,0.26,0.249,0.14,0.206,14,personal_tradicional
PEL_00069,personal,19,109,6970.63,7582.22,427.9,377.09,27,11,1,1,0.218,0.737,0.497,0.13,0.183,0.461,3,personal_comportamiento_empresarial_latente
PER_00711,personal,28,87,15683.59,22039.58,594.67,447.17,36,12,2,2,0.042,0.925,0.3,0.177,0.07,0.061,44,personal_tradicional
PER_01040,personal,30,73,18315.12,22132.4,591.3,459.94,23,4,2,2,0.034,0.902,0.165,0.286,0.219,0.064,27,personal_tradicional
PEL_00114,personal,58,66,56616.6,68341.32,1168.94,835.08,50,2,4,2,0.181,0.768,0.254,0.35,0.349,0.263,21,personal_comportamiento_empresarial_latente
PER_03028,personal,195,94,123341.76,158333.59,570.75,500.66,41,9,22,12,0.079,0.921,0.35,0.035,0.31,0.066,32,personal_tradicional
PER_01562,personal,58,102,79987.26,97908.64,1207.45,1098.7,42,13,6,3,0.325,0.61,0.309,0.204,0.231,0.388,40,personal_tradicional
PEL_00138,personal,78,162,63093.34,98669.05,699.06,585.26,50,4,8,1,0.549,0.444,0.429,0.519,0.271,0.556,31,personal_comportamiento_empresarial_latente
PER_02936,personal,91,101,30319.46,46111.61,359.76,280.01,44,11,6,6,0.103,0.852,0.155,0.254,0.177,0.151,59,personal_tradicional
PER_01113,personal,195,118,85117.37,119312.94,511.4,422.85,36,10,8,14,0.31,0.649,0.282,0.03,0.381,0.236,46,personal_tradicional
PER_01224,personal,92,113,57960.67,78149.43,744.76,553.84,36,4,7,3,0.232,0.737,0.342,0.236,0.163,0.083,33,personal_tradicional
PER_02345,personal,19,89,17405.64,22052.23,946.99,668.27,39,5,1,1,0.293,0.645,0.302,0.259,0.029,0.218,3,personal_tradicional
PER_01509,personal,30,147,37452.28,60619.79,1243.94,975.84,14,7,2,1,0.368,0.6,0.367,0.228,0.087,0.377,41,personal_tradicional
PER_01751,personal,152,58,80859.78,124673.91,630.41,485.82,29,9,14,2,0.564,0.428,0.227,0.034,0.329,0.146,39,personal_tradicional
PEL_00302,personal,194,120,53994.15,88581.53,255.75,231.02,25,6,12,8,0.301,0.642,0.199,0.248,0.146,0.403,54,personal_comportamiento_empresarial_latente
PER_00339,personal,36,130,56581.84,57858.67,1345.29,1183.28,23,9,1,2,0.44,0.518,0.443,0.226,0.166,0.297,13,personal_tradicional
PER_00216,personal,12,24,2268.91,2390.6,216.82,181.12,28,10,1,1,0.298,0.637,0.189,0.192,0.138,0.108,6,personal_tradicional
PER_01342,personal,188,81,86881.89,143104.16,465.44,405.16,30,9,9,2,0.208,0.76,0.508,0.116,0.41,0.149,13,personal_tradicional
PER_02930,personal,59,50,38895.56,49289.96,784.05,577.51,60,6,7,2,0.113,0.848,0.255,0.403,0.158,0.404,79,personal_tradicional
PEL_00195,personal,58,103,42455.57,69658.23,723.79,628.94,16,10,6,1,0.442,0.542,0.239,0.176,0.217,0.427,49,personal_comportamiento_empresarial_latente
PER_02274,personal,56,80,31549.88,37082.03,606.13,436.62,42,10,6,3,0.467,0.462,0.179,0.158,0.45,0.153,3,personal_tradicional
PEL_00288,personal,48,66,51388.19,85978.83,917.94,723.07,22,8,6,3,0.31,0.663,0.043,0.09,0.193,0.218,84,personal_comportamiento_empresarial_latente
PER_02375,personal,36,68,22222.76,35226.42,728.06,539.02,50,9,4,2,0.113,0.841,0.392,0.125,0.132,0.378,5,personal_tradicional
PER_00102,personal,12,84,6924.69,9256.15,633.23,491.02,18,11,0,0,0.204,0.769,0.111,0.407,0.316,0.349,54,personal_tradicional
PER_02520,personal,77,140,81475.22,109653.38,914.75,647.36,23,6,4,4,0.285,0.706,0.24,0.364,0.263,0.406,55,personal_tradicional
PER_00172,personal,27,95,21495.82,34617.52,714.35,644.97,55,11,3,2,0.656,0.312,0.094,0.14,0.389,0.094,13,personal_tradicional
PER_00108,personal,86,35,70560.65,108084.29,941.68,775.52,36,2,10,6,0.106,0.861,0.041,0.194,0.202,0.06,22,personal_tradicional
PER_02465,personal,128,152,126960.69,135947.49,1112.41,858.07,45,11,14,3,0.401,0.595,0.315,0.338,0.283,0.281,15,personal_tradicional
PEL_00404,personal,52,34,37724.48,47311.28,693.52,528.9,19,5,3,4,0.387,0.56,0.117,0.094,0.277,0.124,43,personal_comportamiento_empresarial_latente
PER_02578,personal,57,63,15157.37,16491.07,319.52,272.02,24,7,2,1,0.185,0.81,0.509,0.156,0.249,0.313,16,personal_tradicional
PER_02348,personal,81,122,31421.22,47587.55,397.22,286.58,8,5,9,2,0.513,0.418,0.205,0.07,0.185,0.238,38,personal_tradicional
PER_02660,personal,71,103,23758.27,31549.51,333.36,229.21,29,10,7,2,0.206,0.73,0.353,0.098,0.283,0.262,22,personal_tradicional
PER_03007,personal,148,123,54214.64,77253.15,329.97,293.3,36,3,7,10,0.37,0.567,0.3,0.425,0.056,0.184,42,personal_tradicional
PER_02355,personal,76,74,51451.61,53516.16,622.7,561.16,29,9,3,1,0.194,0.738,0.295,0.081,0.071,0.373,19,personal_tradicional
PER_02635,personal,65,150,17611.98,27785.31,256.71,213.48,59,7,6,4,0.295,0.678,0.3,0.367,0.148,0.142,58,personal_tradicional
PER_02729,personal,76,102,42305.43,55241.49,525.82,423.06,29,10,3,1,0.369,0.584,0.418,0.495,0.26,0.36,3,personal_tradicional
PEL_00149,personal,70,137,111449.64,155864.12,1641.15,1215.7,29,10,7,5,0.453,0.494,0.194,0.247,0.135,0.367,46,personal_comportamiento_empresarial_latente
PER_01041,personal,53,91,53484.38,66856.79,941.3,742.41,24,8,6,4,0.056,0.872,0.037,0.316,0.236,0.148,20,personal_tradicional
PER_02121,personal,102,82,106831.01,150065.33,912.58,648.32,41,12,3,5,0.178,0.788,0.295,0.062,0.115,0.198,24,personal_tradicional
PER_01525,personal,79,38,57929.62,94461.03,639.97,436.77,36,9,7,5,0.283,0.711,0.458,0.039,0.267,0.151,72,personal_tradicional
PER_02986,personal,109,49,56236.83,84206.99,447.0,358.2,34,6,5,8,0.411,0.581,0.417,0.161,0.353,0.146,43,personal_tradicional
PER_00482,personal,80,98,33292.35,49503.64,379.64,330.67,38,9,2,4,0.106,0.837,0.203,0.124,0.282,0.349,69,personal_tradicional
PER_02499,personal,72,124,37106.87,61177.61,476.98,418.15,24,9,7,4,0.244,0.68,0.42,0.252,0.352,0.237,72,personal_tradicional
PER_02595,personal,52,50,34733.76,47693.16,768.69,565.84,30,10,2,1,0.325,0.602,0.237,0.061,0.45,0.339,27,personal_tradicional
PER_01763,personal,33,91,16858.99,23294.12,458.92,361.62,24,5,3,1,0.288,0.708,0.083,0.422,0.136,0.315,28,personal_tradicional
PER_02855,personal,80,72,44628.11,63116.67,496.51,344.49,45,10,4,5,0.112,0.88,0.094,0.016,0.25,0.384,53,personal_tradicional
PER_02963,personal,31,112,26130.06,30441.67,787.99,688.01,12,7,3,1,0.447,0.516,0.276,0.34,0.202,0.314,11,personal_tradicional
PER_02430,personal,89,86,108145.47,179226.51,1324.41,1139.82,26,9,3,4,0.04,0.908,0.28,0.112,0.201,0.298,52,personal_tradicional
PER_02400,personal,110,99,76516.16,109675.47,719.67,545.01,20,11,9,6,0.688,0.299,0.322,0.069,0.229,0.235,27,personal_tradicional
PER_00406,personal,122,145,64428.9,72872.23,602.79,491.17,36,6,15,5,0.296,0.698,0.254,0.361,0.286,0.083,10,personal_tradicional
PER_00758,personal,59,157,26146.52,29447.96,485.42,335.73,5,11,4,2,0.236,0.717,0.117,0.116,0.195,0.116,41,personal_tradicional
PER_02620,personal,57,119,37067.45,43632.57,574.15,479.94,29,9,3,4,0.187,0.777,0.149,0.359,0.182,0.13,21,personal_tradicional
PER_00098,personal,47,106,25686.44,35788.14,581.56,425.34,24,8,2,3,0.192,0.741,0.523,0.62,0.194,0.121,45,personal_tradicional
PER_01334,personal,34,92,19538.46,22237.44,623.35,457.45,5,10,4,0,0.196,0.772,0.336,0.393,0.308,0.402,50,personal_tradicional
PER_02784,personal,71,84,27244.57,39155.38,416.53,330.51,30,7,8,2,0.435,0.546,0.162,0.416,0.13,0.227,64,personal_tradicional
PEL_00154,personal,80,145,67824.56,76298.21,778.82,572.2,36,8,7,2,0.189,0.795,0.457,0.158,0.428,0.117,68,personal_comportamiento_empresarial_latente
PER_02310,personal,197,88,158724.05,231630.17,769.94,691.6,39,3,5,9,0.624,0.325,0.359,0.179,0.383,0.72,39,personal_tradicional
PER_02059,personal,93,139,31479.84,44948.64,325.23,248.18,44,5,4,4,0.555,0.415,0.215,0.582,0.144,0.045,85,personal_tradicional
PER_02469,personal,54,78,23782.62,32621.89,403.25,323.59,48,8,5,2,0.55,0.383,0.283,0.463,0.199,0.361,56,personal_tradicional
PER_00149,personal,32,122,9877.61,15665.92,284.13,248.47,34,7,2,2,0.38,0.551,0.293,0.098,0.189,0.265,64,personal_tradicional
PER_00029,personal,52,91,23102.58,32422.26,455.38,389.72,10,9,1,4,0.281,0.649,0.232,0.374,0.12,0.147,45,personal_tradicional
PER_02402,personal,47,74,17217.72,27058.31,372.58,296.8,37,7,1,3,0.219,0.771,0.255,0.585,0.079,0.14,45,personal_tradicional
PER_02313,personal,71,80,29217.79,48400.88,437.09,401.87,44,4,8,1,0.539,0.417,0.122,0.152,0.432,0.203,30,personal_tradicional
PER_00693,personal,40,92,19485.19,19976.27,415.82,290.43,35,12,4,0,0.285,0.643,0.34,0.268,0.277,0.507,37,personal_tradicional
PER_01387,personal,90,70,54467.63,80696.41,520.6,381.19,48,7,5,4,0.356,0.61,0.442,0.075,0.071,0.191,66,personal_tradicional
PER_01846,personal,95,95,60216.3,66259.96,688.21,511.31,40,14,7,2,0.476,0.502,0.344,0.134,0.256,0.12,45,personal_tradicional
PER_02405,personal,28,90,12386.5,15977.3,521.51,459.62,9,6,2,1,0.575,0.406,0.535,0.109,0.169,0.66,53,personal_tradicional
PER_01600,personal,95,43,42736.51,55448.42,436.72,367.32,33,11,10,4,0.316,0.672,0.29,0.115,0.322,0.336,14,personal_tradicional
PER_00702,personal,98,37,30810.86,48299.82,314.86,246.6,26,8,3,6,0.206,0.765,0.059,0.223,0.108,0.052,42,personal_tradicional
PER_01709,personal,32,86,17900.11,24272.51,503.14,375.22,43,8,4,1,0.149,0.781,0.331,0.076,0.314,0.331,39,personal_tradicional
PER_00455,personal,85,92,47042.46,54430.64,662.03,537.23,40,12,2,6,0.417,0.519,0.201,0.275,0.148,0.054,18,personal_tradicional
PER_02041,personal,98,99,40015.46,45072.9,421.17,288.39,44,6,9,4,0.298,0.675,0.033,0.169,0.36,0.337,37,personal_tradicional
PER_03072,personal,191,107,213975.57,281891.04,1119.83,850.09,27,14,12,4,0.239,0.727,0.408,0.48,0.191,0.379,80,personal_tradicional
PER_00610,personal,71,77,36715.99,42666.58,443.39,366.32,38,10,2,2,0.408,0.553,0.054,0.411,0.307,0.06,66,personal_tradicional
PER_00168,personal,202,24,194967.66,305907.37,857.69,705.02,23,7,25,5,0.352,0.621,0.091,0.178,0.206,0.195,45,personal_tradicional
PER_00731,personal,77,65,59925.27,100421.08,816.42,562.73,11,7,3,2,0.114,0.818,0.331,0.395,0.166,0.09,44,personal_tradicional
PER_02529,personal,101,83,42182.49,63907.56,381.16,279.38,31,7,9,4,0.52,0.443,0.177,0.019,0.269,0.021,73,personal_tradicional
PEL_00054,personal,102,112,27684.65,39448.62,299.06,255.72,53,11,12,8,0.807,0.177,0.533,0.181,0.308,0.048,17,personal_comportamiento_empresarial_latente
PER_02330,personal,105,108,176559.79,271766.83,1618.78,1138.07,44,4,11,7,0.264,0.661,0.202,0.62,0.329,0.301,52,personal_tradicional
PER_01623,personal,98,118,72532.52,111663.67,652.11,525.18,39,4,9,5,0.222,0.739,0.337,0.08,0.34,0.146,29,personal_tradicional
PER_00588,personal,42,64,33095.16,36136.15,757.69,615.11,27,7,5,2,0.376,0.594,0.237,0.114,0.25,0.112,8,personal_tradicional
PER_01402,personal,73,29,33516.81,42093.97,511.14,397.75,42,6,3,3,0.265,0.715,0.113,0.178,0.049,0.106,27,personal_tradicional
PER_01701,personal,73,104,33359.97,44073.03,508.67,442.81,17,7,9,1,0.579,0.397,0.089,0.094,0.02,0.165,23,personal_tradicional
PEL_00110,personal,68,67,37066.19,59634.28,625.81,492.75,51,7,4,3,0.35,0.585,0.383,0.2,0.22,0.048,51,personal_comportamiento_empresarial_latente
PER_02760,personal,32,121,22429.97,32892.15,610.14,543.27,25,8,1,2,0.323,0.657,0.239,0.62,0.197,0.501,34,personal_tradicional
PER_01380,personal,61,91,72303.62,103790.49,1181.26,860.92,35,10,4,4,0.461,0.508,0.352,0.127,0.276,0.126,24,personal_tradicional
