cliente_id,tipo_cliente,num_transacciones,dias_activos,gasto_total,ingresos_totales,ticket_promedio,ticket_mediano,num_comercios_distintos,num_categorias_distintas,pagos_recurrentes,depositos_recurrentes,porcentaje_tdc,porcentaje_tdd,uso_credito,revolvencia,concentracion_proveedores,estacionalidad,antiguedad_meses,perfil_sintetico
EMP_00368,empresarial,104,156,128509.91,182671.13,1413.56,982.22,130,12,36,10,0.722,0.27,0.615,0.42,0.387,0.188,39,empresarial
EMP_00369,empresarial,217,216,421257.48,649671.8,2333.21,1588.52,108,24,37,29,0.572,0.354,0.608,0.657,0.744,0.366,74,empresarial
EMP_00370,empresarial,369,294,454828.77,734778.51,1093.46,881.77,83,19,102,45,0.515,0.434,0.247,0.128,0.776,0.085,32,empresarial
EMP_00371,empresarial,195,215,214637.13,254296.46,1152.62,852.94,89,14,54,32,0.469,0.476,0.742,0.328,0.471,0.282,31,empresarial
EMP_00372,empresarial,394,207,522857.43,848870.78,1285.97,1047.8,74,15,125,52,0.246,0.682,0.446,0.378,0.763,0.155,83,empresarial
EMP_00373,empresarial,410,145,624321.33,909833.06,1791.1,1596.65,69,10,78,73,0.91,0.022,0.59,0.142,0.584,0.111,58,empresarial
EMP_00374,empresarial,369,341,487492.32,677669.71,1152.16,864.67,68,14,72,48,0.667,0.297,0.673,0.38,0.702,0.158,16,empresarial
EMP_00375,empresarial,448,290,505021.54,682848.86,1125.48,814.91,79,22,139,46,0.69,0.297,0.184,0.238,0.814,0.127,78,empresarial
EMP_00376,empresarial,152,287,103666.68,137809.85,800.26,544.48,68,27,29,16,0.579,0.367,0.723,0.147,0.317,0.159,44,empresarial
EMP_00377,empresarial,487,298,565344.42,604224.65,1107.52,1013.96,54,21,124,37,0.608,0.34,0.587,0.598,0.337,0.593,17,empresarial
EMP_00378,empresarial,207,277,454815.58,480313.76,2308.92,1856.46,101,18,63,30,0.583,0.413,0.507,0.534,0.866,0.098,6,empresarial
EMP_00379,empresarial,343,232,475300.81,588633.28,1462.92,1276.4,101,16,100,64,0.783,0.145,0.901,0.316,0.534,0.265,79,empresarial
EMP_00380,empresarial,645,236,643652.62,742998.07,1032.01,914.3,139,14,130,115,0.095,0.878,0.825,0.193,0.63,0.393,32,empresarial
EMP_00381,empresarial,280,221,664566.19,715846.52,2366.53,2174.49,78,26,62,37,0.307,0.659,0.904,0.307,0.567,0.36,21,empresarial
EMP_00382,empresarial,330,365,379027.18,392720.9,1101.26,976.06,103,17,117,32,0.641,0.318,0.356,0.055,0.352,0.07,72,empresarial
EMP_00383,empresarial,207,276,461828.06,769283.63,2556.47,1918.82,103,26,52,40,0.616,0.311,0.601,0.604,0.666,0.234,77,empresarial
EMP_00384,empresarial,642,219,1779282.6,2063935.83,2538.97,2070.4,88,24,108,50,0.643,0.343,0.753,0.14,0.64,0.076,34,empresarial
EMP_00385,empresarial,217,271,259578.74,433469.32,1441.62,1313.4,114,11,44,27,0.493,0.478,0.448,0.264,0.558,0.72,80,empresarial
EMP_00386,empresarial,425,189,341787.27,471451.48,750.4,624.34,115,15,97,81,0.536,0.424,0.444,0.359,0.305,0.393,110,empresarial
EMP_00387,empresarial,533,328,1739416.11,1994430.96,3683.4,3184.58,104,15,192,67,0.622,0.299,0.914,0.733,0.329,0.191,91,empresarial
EMP_00388,empresarial,442,209,718295.49,801545.03,1656.82,1487.16,88,18,97,38,0.637,0.328,0.404,0.441,0.18,0.258,87,empresarial
EMP_00389,empresarial,378,273,474859.81,547290.66,1229.01,1016.73,86,18,62,41,0.732,0.236,0.419,0.438,0.602,0.066,63,empresarial
EMP_00390,empresarial,340,304,753296.77,949224.3,2103.95,1780.35,59,30,89,52,0.632,0.293,0.444,0.609,0.236,0.513,43,empresarial
EMP_00391,empresarial,182,266,380261.01,439313.42,1891.2,1553.03,74,14,32,17,0.605,0.342,0.424,0.284,0.551,0.186,53,empresarial
EMP_00392,empresarial,630,250,1547462.05,2424090.28,2442.05,1859.07,79,19,135,102,0.687,0.3,0.357,0.392,0.782,0.207,67,empresarial
EMP_00393,empresarial,365,246,442397.56,558412.41,1066.15,788.64,66,20,131,48,0.461,0.525,0.342,0.283,0.45,0.093,21,empresarial
EMP_00394,empresarial,330,242,618194.61,845556.6,1609.63,1339.29,106,18,99,39,0.524,0.424,0.533,0.303,0.753,0.586,34,empresarial
EMP_00395,empresarial,200,213,200471.78,270799.76,855.71,783.38,126,18,34,21,0.672,0.291,0.34,0.357,0.466,0.377,16,empresarial
EMP_00396,empresarial,337,220,587001.17,854259.6,1862.85,1676.33,71,14,84,62,0.804,0.195,0.37,0.275,0.394,0.395,61,empresarial
EMP_00397,empresarial,322,326,373431.53,626724.52,1394.6,1018.57,102,18,63,40,0.218,0.746,0.544,0.316,0.707,0.197,57,empresarial
EMP_00398,empresarial,645,239,1101398.64,1445862.74,1584.5,1397.94,68,20,119,112,0.606,0.319,0.497,0.307,0.813,0.235,37,empresarial
EMP_00399,empresarial,330,202,397943.78,490644.41,1324.16,907.14,87,19,92,43,0.801,0.139,0.191,0.386,0.547,0.361,77,empresarial
EMP_00400,empresarial,335,217,465428.36,773956.39,1267.22,1040.98,77,20,87,28,0.714,0.241,0.815,0.203,0.422,0.418,27,empresarial
EMP_00401,empresarial,201,306,161521.41,271102.53,977.84,883.26,111,24,62,26,0.597,0.387,0.464,0.163,0.667,0.162,36,empresarial
EMP_00402,empresarial,236,282,509368.46,782092.28,1962.51,1786.36,77,22,80,33,0.568,0.405,0.629,0.168,0.581,0.376,76,empresarial
EMP_00403,empresarial,404,276,898937.06,1390172.12,2632.46,2171.08,121,18,85,54,0.621,0.299,0.529,0.091,0.779,0.312,80,empresarial
EMP_00404,empresarial,139,231,176077.84,226935.1,1114.54,926.62,89,13,48,26,0.324,0.623,0.637,0.31,0.651,0.288,34,empresarial
EMP_00405,empresarial,486,277,910486.21,1252533.58,1776.65,1374.38,78,16,128,96,0.782,0.196,0.566,0.238,0.832,0.613,61,empresarial
EMP_00406,empresarial,492,210,729515.06,913495.3,1688.37,1441.32,62,17,104,89,0.123,0.818,0.304,0.179,0.662,0.085,34,empresarial
EMP_00407,empresarial,225,231,318797.68,455384.14,1412.9,1044.09,102,19,74,34,0.686,0.307,0.586,0.192,0.645,0.126,50,empresarial
EMP_00408,empresarial,379,298,281596.49,440695.16,741.61,510.32,118,16,63,55,0.156,0.814,0.151,0.253,0.768,0.286,59,empresarial
EMP_00409,empresarial,540,293,500220.86,633721.59,815.11,717.68,102,14,147,87,0.71,0.272,0.717,0.409,0.798,0.227,70,empresarial
EMP_00410,empresarial,311,191,319128.93,438236.65,1014.33,704.44,153,13,95,34,0.605,0.323,0.684,0.163,0.716,0.549,64,empresarial
EMP_00411,empresarial,287,198,167562.08,256618.0,573.42,481.4,132,11,62,53,0.491,0.45,0.562,0.32,0.373,0.439,62,empresarial
EMP_00412,empresarial,302,251,718138.8,831496.6,2543.69,1996.45,87,17,100,57,0.574,0.386,0.706,0.339,0.656,0.246,26,empresarial
EMP_00413,empresarial,365,340,649129.54,923608.98,1643.26,1134.48,87,12,76,39,0.524,0.443,0.559,0.313,0.352,0.299,65,empresarial
EMP_00414,empresarial,249,140,290181.68,444558.41,1390.5,998.87,107,14,82,49,0.08,0.851,0.92,0.466,0.765,0.224,70,empresarial
EMP_00415,empresarial,276,260,180987.88,190836.8,561.21,395.19,73,16,48,52,0.435,0.549,0.595,0.643,0.659,0.129,74,empresarial
EMP_00416,empresarial,368,169,250095.57,296975.82,654.57,478.79,125,13,71,48,0.639,0.355,0.889,0.099,0.752,0.192,36,empresarial
EMP_00417,empresarial,267,210,422333.0,437819.96,1406.72,1171.05,104,20,63,53,0.85,0.082,0.504,0.69,0.246,0.306,80,empresarial
EMP_00418,empresarial,193,225,684662.77,701253.87,3221.51,2631.81,102,21,64,17,0.474,0.457,0.246,0.196,0.527,0.215,19,empresarial
EMP_00419,empresarial,133,222,125483.98,167549.64,1050.03,823.12,113,16,25,10,0.434,0.547,0.687,0.302,0.592,0.26,43,empresarial
EMP_00420,empresarial,333,216,622792.48,923255.7,2023.93,1785.78,140,16,112,40,0.154,0.83,0.214,0.1,0.823,0.552,48,empresarial
EMP_00421,empresarial,526,245,557071.84,709044.38,1151.06,990.76,99,20,108,78,0.394,0.548,0.606,0.208,0.8,0.041,21,empresarial
EMP_00422,empresarial,386,216,501319.02,716844.97,1441.16,1216.12,92,15,97,46,0.52,0.469,0.795,0.493,0.626,0.03,47,empresarial
EMP_00423,empresarial,196,165,379569.02,435130.79,2345.3,1931.89,134,15,45,40,0.637,0.313,0.192,0.388,0.88,0.35,61,empresarial
EMP_00424,empresarial,235,288,319835.94,502794.97,1217.68,1031.46,120,23,43,25,0.274,0.67,0.662,0.312,0.851,0.427,6,empresarial
EMP_00425,empresarial,286,286,305493.77,384711.31,1053.8,773.89,87,22,100,31,0.704,0.246,0.307,0.136,0.742,0.113,44,empresarial
EMP_00426,empresarial,653,291,1722805.14,2561392.5,2554.44,1896.31,95,20,162,104,0.608,0.358,0.843,0.375,0.734,0.213,8,empresarial
EMP_00427,empresarial,668,160,955923.4,1057023.56,1435.31,1078.7,100,22,199,47,0.513,0.422,0.49,0.78,0.753,0.244,110,empresarial
EMP_00428,empresarial,635,261,1222785.13,1907485.28,2226.77,1910.25,104,10,175,109,0.828,0.098,0.159,0.27,0.277,0.198,61,empresarial
EMP_00429,empresarial,347,282,357986.03,487548.21,1055.95,827.6,60,23,90,43,0.547,0.397,0.622,0.307,0.804,0.123,58,empresarial
EMP_00430,empresarial,992,188,2334554.0,3876239.64,2542.25,2314.16,55,20,260,150,0.695,0.271,0.252,0.537,0.53,0.21,61,empresarial
EMP_00431,empresarial,240,246,432608.41,557002.69,1579.59,1089.36,72,22,82,40,0.614,0.306,0.055,0.139,0.88,0.184,71,empresarial
EMP_00432,empresarial,281,239,509351.91,813017.19,1690.21,1304.77,70,20,84,22,0.568,0.396,0.384,0.617,0.534,0.555,81,empresarial
EMP_00433,empresarial,471,346,615792.61,795595.22,1488.14,1067.2,78,18,126,39,0.465,0.526,0.708,0.293,0.561,0.3,13,empresarial
EMP_00434,empresarial,369,351,450751.01,491863.53,1138.77,997.47,112,17,107,30,0.244,0.741,0.225,0.054,0.673,0.278,90,empresarial
EMP_00435,empresarial,377,153,539717.4,795456.39,1407.11,1118.8,91,19,106,77,0.179,0.793,0.722,0.34,0.677,0.258,89,empresarial
EMP_00436,empresarial,127,365,126130.93,143884.81,1169.24,969.07,100,17,31,21,0.499,0.487,0.746,0.478,0.648,0.106,53,empresarial
EMP_00437,empresarial,211,195,375681.07,581517.67,2106.98,1735.11,63,21,60,27,0.55,0.388,0.719,0.406,0.759,0.239,52,empresarial
EMP_00438,empresarial,321,299,362370.61,449705.69,1292.99,903.77,83,12,80,31,0.38,0.619,0.636,0.719,0.398,0.143,6,empresarial
EMP_00439,empresarial,242,298,202070.4,306993.48,751.05,651.98,110,16,75,47,0.667,0.301,0.738,0.575,0.317,0.379,21,empresarial
EMP_00440,empresarial,176,190,136949.79,183204.66,695.51,610.15,110,26,62,17,0.219,0.711,0.691,0.437,0.496,0.301,69,empresarial
EMP_00441,empresarial,254,272,179929.51,247299.31,681.83,563.05,76,15,89,43,0.486,0.505,0.445,0.356,0.685,0.099,87,empresarial
EMP_00442,empresarial,369,239,556115.65,836874.49,1825.39,1364.35,99,17,120,65,0.654,0.3,0.805,0.185,0.344,0.46,75,empresarial
EMP_00443,empresarial,439,275,356026.49,519420.15,868.15,741.21,152,14,123,49,0.58,0.345,0.659,0.45,0.618,0.148,53,empresarial
EMP_00444,empresarial,131,258,201775.57,294265.87,1597.25,1354.72,95,19,41,18,0.363,0.631,0.869,0.477,0.46,0.2,107,empresarial
EMP_00445,empresarial,327,311,449784.58,654393.29,1491.24,1340.64,77,15,64,33,0.57,0.402,0.397,0.181,0.321,0.444,82,empresarial
EMP_00446,empresarial,315,249,444267.29,624763.4,1370.35,970.43,90,17,81,39,0.328,0.669,0.564,0.046,0.88,0.521,44,empresarial
EMP_00447,empresarial,361,236,514782.82,799322.49,1692.78,1520.71,97,21,76,74,0.66,0.285,0.476,0.466,0.714,0.391,114,empresarial
EMP_00448,empresarial,198,305,246479.36,300215.13,1504.91,1343.73,91,15,32,33,0.593,0.374,0.331,0.325,0.619,0.541,25,empresarial
EMP_00449,empresarial,200,277,93094.48,106112.09,451.2,339.03,94,21,71,38,0.47,0.454,0.551,0.563,0.62,0.516,15,empresarial
EMP_00450,empresarial,532,285,598476.64,900830.41,1229.15,1047.1,57,21,177,78,0.376,0.569,0.432,0.604,0.18,0.404,44,empresarial
EMP_00451,empresarial,90,208,161674.9,222511.06,1683.35,1251.22,70,22,24,9,0.492,0.46,0.136,0.249,0.208,0.339,35,empresarial
EMP_00452,empresarial,227,188,700198.82,1130403.55,2804.33,2065.17,91,19,48,39,0.712,0.215,0.582,0.204,0.73,0.35,45,empresarial
EMP_00453,empresarial,275,214,817727.37,1354938.57,2859.24,2384.52,91,31,82,39,0.388,0.602,0.306,0.228,0.759,0.72,77,empresarial
EMP_00454,empresarial,287,211,268155.35,426986.03,794.31,549.67,80,22,71,27,0.494,0.443,0.462,0.43,0.827,0.28,54,empresarial
EMP_00455,empresarial,244,288,311906.37,430864.0,1215.75,854.86,90,19,78,31,0.099,0.843,0.495,0.279,0.673,0.108,55,empresarial
EMP_00456,empresarial,399,299,319611.31,485081.28,729.41,611.56,97,14,144,63,0.742,0.204,0.591,0.168,0.56,0.106,57,empresarial
EMP_00457,empresarial,385,236,1078537.2,1338097.79,2666.05,2421.97,118,18,88,67,0.658,0.291,0.314,0.181,0.668,0.345,6,empresarial
EMP_00458,empresarial,309,324,739006.41,760986.35,2154.68,1482.78,92,24,65,32,0.566,0.424,0.367,0.135,0.315,0.405,14,empresarial
EMP_00459,empresarial,250,320,391809.13,601470.14,1631.49,1118.39,105,25,53,48,0.662,0.273,0.735,0.654,0.613,0.041,45,empresarial
EMP_00460,empresarial,299,258,440774.02,676935.72,1509.84,1053.79,81,24,53,37,0.725,0.224,0.407,0.703,0.83,0.33,32,empresarial
EMP_00461,empresarial,338,200,799502.86,819734.59,2514.59,1710.93,110,21,81,36,0.414,0.524,0.632,0.214,0.628,0.253,49,empresarial
EMP_00462,empresarial,235,332,565520.4,899162.82,2341.99,2114.34,105,13,38,23,0.499,0.431,0.22,0.5,0.56,0.478,93,empresarial
EMP_00463,empresarial,411,242,898778.27,1439617.6,2290.16,1817.86,118,20,75,75,0.35,0.607,0.448,0.141,0.564,0.449,53,empresarial
EMP_00464,empresarial,485,252,972631.34,1197918.03,1705.83,1443.32,114,13,104,58,0.731,0.192,0.054,0.306,0.88,0.214,19,empresarial
EMP_00465,empresarial,570,226,718821.82,741380.26,1216.0,948.4,110,12,109,78,0.284,0.707,0.801,0.441,0.49,0.126,34,empresarial
EMP_00466,empresarial,555,196,1014791.07,1621812.19,1943.4,1786.64,92,19,170,56,0.881,0.119,0.463,0.502,0.576,0.226,101,empresarial
EMP_00467,empresarial,287,164,571007.09,609003.0,1983.74,1577.44,101,20,52,48,0.364,0.61,0.818,0.378,0.579,0.265,96,empresarial
EMP_00468,empresarial,345,280,493716.59,579255.41,1299.76,1176.83,123,22,115,62,0.276,0.707,0.635,0.168,0.747,0.35,71,empresarial
EMP_00469,empresarial,306,202,412751.89,568813.02,1214.97,1015.6,78,20,62,36,0.706,0.25,0.191,0.598,0.442,0.236,13,empresarial
EMP_00470,empresarial,306,365,727780.18,1134545.84,2266.5,2056.75,79,20,56,62,0.571,0.407,0.828,0.121,0.485,0.074,63,empresarial
EMP_00471,empresarial,298,185,692867.66,1064244.42,2832.54,2262.73,100,14,48,22,0.58,0.365,0.144,0.394,0.675,0.336,65,empresarial
EMP_00472,empresarial,329,176,383048.26,562918.68,1027.88,915.77,106,18,100,29,0.569,0.355,0.61,0.78,0.857,0.334,56,empresarial
EMP_00473,empresarial,517,273,747908.79,1171917.44,1260.65,958.26,74,12,109,79,0.864,0.074,0.494,0.211,0.88,0.472,40,empresarial
EMP_00474,empresarial,373,329,690062.62,1016037.66,1631.72,1368.5,93,10,98,63,0.454,0.512,0.453,0.442,0.692,0.256,45,empresarial
EMP_00475,empresarial,194,249,355759.31,512604.58,1727.4,1430.5,93,21,35,20,0.139,0.782,0.256,0.375,0.267,0.436,38,empresarial
EMP_00476,empresarial,476,276,446593.43,504954.57,1130.72,901.0,37,15,170,70,0.683,0.255,0.875,0.43,0.445,0.347,24,empresarial
EMP_00477,empresarial,359,144,1295989.27,1698197.36,3105.96,2485.87,89,21,66,41,0.554,0.381,0.778,0.381,0.741,0.14,92,empresarial
EMP_00478,empresarial,401,208,569279.09,750259.92,1681.23,1211.88,91,22,97,59,0.39,0.594,0.615,0.449,0.81,0.081,79,empresarial
EMP_00479,empresarial,370,186,569092.55,587422.41,1760.2,1579.69,91,16,122,60,0.891,0.054,0.777,0.318,0.531,0.181,47,empresarial
EMP_00480,empresarial,377,141,1162396.04,1496750.61,2947.56,2325.66,132,20,79,78,0.464,0.53,0.05,0.383,0.531,0.089,65,empresarial
EMP_00481,empresarial,384,251,441614.65,516635.54,1166.07,835.32,63,15,82,51,0.211,0.77,0.576,0.491,0.773,0.259,66,empresarial
EMP_00482,empresarial,144,122,213293.28,230182.0,1356.77,1151.95,74,11,46,23,0.462,0.537,0.648,0.719,0.305,0.299,118,empresarial
EMP_00483,empresarial,399,172,347800.43,480163.47,831.81,710.8,30,18,86,60,0.122,0.822,0.364,0.443,0.18,0.207,79,empresarial
EMP_00484,empresarial,240,215,258238.86,303799.36,1309.78,904.83,82,16,39,27,0.58,0.418,0.297,0.226,0.312,0.653,78,empresarial
EMP_00485,empresarial,266,199,210719.05,241410.21,753.44,572.52,85,16,65,28,0.54,0.424,0.165,0.301,0.41,0.093,56,empresarial
EMP_00486,empresarial,328,267,713835.74,1098796.48,1927.73,1581.17,82,26,53,68,0.534,0.414,0.178,0.386,0.399,0.274,43,empresarial
EMP_00487,empresarial,606,262,1146974.05,1783156.43,1679.75,1473.44,124,12,207,60,0.79,0.186,0.554,0.261,0.272,0.346,92,empresarial
EMP_00488,empresarial,209,294,229655.85,334416.94,1253.42,945.76,117,20,60,38,0.23,0.741,0.387,0.112,0.587,0.095,73,empresarial
EMP_00489,empresarial,324,286,413349.63,473360.31,1349.95,1015.05,97,14,90,29,0.181,0.75,0.647,0.264,0.558,0.52,33,empresarial
EMP_00490,empresarial,295,308,493601.8,709590.94,1938.78,1661.1,85,22,59,54,0.595,0.333,0.374,0.271,0.584,0.691,67,empresarial
EMP_00491,empresarial,474,245,451730.22,673436.16,873.9,640.23,122,19,142,46,0.53,0.401,0.358,0.15,0.468,0.399,78,empresarial
EMP_00492,empresarial,291,262,466947.99,548189.71,1534.18,1373.15,94,20,86,60,0.156,0.784,0.291,0.209,0.561,0.068,6,empresarial
EMP_00493,empresarial,360,273,676221.97,749079.96,1888.98,1642.85,74,14,62,60,0.848,0.13,0.582,0.031,0.293,0.366,30,empresarial
EMP_00494,empresarial,209,253,129179.35,168724.78,666.1,595.72,50,15,70,17,0.441,0.553,0.539,0.235,0.653,0.252,65,empresarial
EMP_00495,empresarial,506,223,1048181.79,1362680.94,1877.46,1436.07,84,22,140,85,0.572,0.389,0.338,0.34,0.68,0.288,6,empresarial
EMP_00496,empresarial,169,227,130166.31,145939.86,697.08,501.74,115,25,54,26,0.316,0.61,0.479,0.231,0.732,0.708,7,empresarial
EMP_00497,empresarial,397,200,530389.81,608108.82,1340.25,1099.56,154,20,84,47,0.743,0.239,0.828,0.259,0.511,0.226,48,empresarial
EMP_00498,empresarial,361,268,269678.84,363998.3,863.83,626.79,97,14,67,38,0.705,0.278,0.269,0.778,0.824,0.434,68,empresarial
EMP_00499,empresarial,383,240,971512.97,1329125.9,2568.62,1910.71,75,19,115,65,0.287,0.651,0.837,0.414,0.693,0.07,70,empresarial
EMP_00500,empresarial,170,209,168232.59,231317.57,866.11,672.22,64,28,54,30,0.47,0.483,0.675,0.341,0.704,0.372,98,empresarial
EMP_00501,empresarial,289,209,209644.54,349716.9,704.1,556.98,109,18,69,33,0.532,0.436,0.545,0.366,0.631,0.062,57,empresarial
EMP_00502,empresarial,464,178,754183.14,788982.11,1489.22,1127.9,49,24,76,89,0.373,0.558,0.46,0.29,0.526,0.211,45,empresarial
EMP_00503,empresarial,644,299,705846.38,1086263.5,1183.52,885.67,109,15,208,69,0.659,0.294,0.887,0.267,0.773,0.438,20,empresarial
EMP_00504,empresarial,314,249,221758.99,277685.12,748.5,553.3,116,18,63,25,0.726,0.2,0.656,0.239,0.447,0.438,45,empresarial
EMP_00505,empresarial,446,198,675260.36,1024315.2,1756.09,1485.01,106,20,102,69,0.304,0.667,0.505,0.15,0.439,0.156,74,empresarial
EMP_00506,empresarial,347,289,199714.47,300648.26,610.07,459.63,89,20,99,29,0.748,0.216,0.739,0.538,0.25,0.298,75,empresarial
EMP_00507,empresarial,321,214,257708.9,368291.26,911.21,771.48,110,15,58,35,0.58,0.414,0.523,0.171,0.649,0.357,62,empresarial
EMP_00508,empresarial,275,168,308387.38,443017.52,1105.89,949.18,99,15,48,39,0.383,0.588,0.275,0.427,0.747,0.444,70,empresarial
EMP_00509,empresarial,329,301,624067.09,909873.42,1972.26,1679.21,75,22,54,36,0.642,0.344,0.204,0.038,0.768,0.285,89,empresarial
EMP_00510,empresarial,430,215,1169385.47,1769768.09,2426.24,2182.32,143,23,148,43,0.471,0.526,0.51,0.236,0.338,0.439,57,empresarial
EMP_00511,empresarial,445,223,953702.83,1055624.3,2237.62,2034.17,86,24,99,75,0.657,0.323,0.57,0.392,0.622,0.513,92,empresarial
EMP_00512,empresarial,186,247,220146.08,276977.59,1320.31,944.35,115,25,54,27,0.844,0.117,0.871,0.457,0.826,0.241,35,empresarial
EMP_00513,empresarial,264,308,114043.22,179700.83,508.02,384.54,32,19,94,50,0.69,0.29,0.623,0.108,0.631,0.224,53,empresarial
EMP_00514,empresarial,204,246,308347.65,426014.21,1659.31,1442.01,128,17,60,31,0.407,0.584,0.765,0.259,0.605,0.182,42,empresarial
EMP_00515,empresarial,336,179,939772.53,1043502.34,2611.4,2265.74,133,23,89,46,0.684,0.28,0.86,0.495,0.786,0.22,76,empresarial
EMP_00516,empresarial,284,275,701941.83,1161494.83,2364.19,1647.9,96,21,75,30,0.621,0.367,0.23,0.128,0.525,0.289,28,empresarial
EMP_00517,empresarial,378,218,674417.22,1127606.76,1710.32,1557.91,110,14,89,68,0.659,0.334,0.748,0.149,0.407,0.186,46,empresarial
EMP_00518,empresarial,389,349,375221.18,509688.05,854.41,756.57,110,14,109,38,0.338,0.585,0.475,0.189,0.762,0.475,6,empresarial
EMP_00519,empresarial,115,245,118314.69,162316.88,1129.32,1011.66,78,20,40,12,0.421,0.541,0.67,0.422,0.798,0.522,71,empresarial
EMP_00520,empresarial,110,122,345280.61,418734.17,3172.27,2312.75,109,17,35,21,0.363,0.573,0.395,0.358,0.646,0.343,89,empresarial
EMP_00521,empresarial,328,265,224308.56,305209.21,776.64,621.48,74,18,80,57,0.388,0.598,0.459,0.39,0.402,0.388,80,empresarial
EMP_00522,empresarial,521,352,407144.92,675615.45,869.49,683.18,79,22,118,81,0.594,0.369,0.366,0.138,0.68,0.039,77,empresarial
EMP_00523,empresarial,264,332,526621.02,625633.89,2091.99,1603.45,124,21,89,20,0.654,0.339,0.412,0.084,0.556,0.297,78,empresarial
EMP_00524,empresarial,261,346,329500.78,402335.98,1174.87,863.02,120,23,49,23,0.629,0.338,0.47,0.657,0.697,0.165,74,empresarial
EMP_00525,empresarial,484,189,464721.72,749294.38,857.19,611.61,77,10,160,68,0.387,0.547,0.675,0.192,0.424,0.19,72,empresarial
EMP_00526,empresarial,453,295,1127724.81,1436384.09,2675.12,2377.97,76,19,96,79,0.59,0.339,0.391,0.073,0.557,0.406,73,empresarial
EMP_00527,empresarial,214,205,352259.32,585408.5,1708.97,1379.66,78,21,65,29,0.529,0.429,0.419,0.224,0.601,0.403,37,empresarial
EMP_00528,empresarial,435,257,594591.42,743672.42,1199.48,988.61,114,12,140,32,0.366,0.611,0.444,0.455,0.836,0.271,50,empresarial
EMP_00529,empresarial,234,175,224180.29,229349.29,870.24,646.4,69,15,60,22,0.696,0.245,0.66,0.494,0.837,0.4,57,empresarial
EMP_00530,empresarial,260,210,924369.49,1524709.6,3327.28,3009.23,104,15,52,40,0.685,0.264,0.731,0.578,0.505,0.128,46,empresarial
EMP_00531,empresarial,214,208,288285.86,339143.04,1393.72,1260.94,114,18,70,36,0.499,0.463,0.479,0.148,0.88,0.53,13,empresarial
EMP_00532,empresarial,185,294,441668.17,652838.34,2532.29,2130.03,93,25,43,14,0.359,0.603,0.691,0.47,0.353,0.483,22,empresarial
EMP_00533,empresarial,344,289,761718.12,800773.8,2049.45,1551.3,121,26,77,26,0.522,0.439,0.511,0.083,0.18,0.21,61,empresarial
EMP_00534,empresarial,173,260,167078.0,252930.52,1131.41,832.58,87,15,45,18,0.46,0.513,0.224,0.078,0.458,0.195,79,empresarial
EMP_00535,empresarial,350,171,403537.21,470219.93,1135.2,934.12,89,20,86,29,0.535,0.423,0.429,0.383,0.729,0.365,55,empresarial
EMP_00536,empresarial,345,228,750798.11,1162360.01,2584.93,2274.46,70,20,102,50,0.463,0.532,0.607,0.332,0.582,0.257,130,empresarial
EMP_00537,empresarial,308,204,837186.67,1388018.66,2602.58,2373.75,121,20,58,27,0.341,0.613,0.252,0.577,0.771,0.116,30,empresarial
EMP_00538,empresarial,270,293,177097.24,185925.44,640.15,445.78,75,20,67,43,0.416,0.544,0.584,0.131,0.241,0.313,67,empresarial
EMP_00539,empresarial,247,310,368706.73,465630.43,1773.85,1348.49,104,19,84,44,0.247,0.719,0.465,0.653,0.57,0.118,90,empresarial
EMP_00540,empresarial,202,303,262520.12,391788.65,1338.21,1035.61,93,25,34,42,0.533,0.441,0.719,0.472,0.423,0.273,84,empresarial
EMP_00541,empresarial,571,203,463262.93,777191.79,912.33,701.19,68,22,144,116,0.421,0.529,0.192,0.454,0.553,0.072,73,empresarial
EMP_00542,empresarial,302,94,525605.13,662057.22,1571.73,1320.67,79,14,88,33,0.846,0.115,0.272,0.113,0.467,0.426,84,empresarial
EMP_00543,empresarial,298,148,273475.89,458533.38,798.85,648.13,131,21,101,22,0.677,0.315,0.555,0.47,0.564,0.262,56,empresarial
EMP_00544,empresarial,218,323,235516.5,379996.95,1157.58,1034.8,100,22,61,25,0.477,0.493,0.661,0.6,0.457,0.327,100,empresarial
EMP_00545,empresarial,546,223,456616.5,682525.6,1006.91,738.48,69,19,177,92,0.138,0.856,0.66,0.247,0.558,0.528,90,empresarial
EMP_00546,empresarial,254,204,331444.79,421614.98,1141.49,885.61,103,23,52,20,0.284,0.686,0.715,0.679,0.844,0.486,32,empresarial
EMP_00547,empresarial,363,335,557545.98,766271.09,1366.46,1106.67,91,19,84,44,0.667,0.29,0.665,0.112,0.616,0.411,64,empresarial
EMP_00548,empresarial,392,315,398815.52,596400.24,919.16,805.21,185,19,137,44,0.532,0.437,0.812,0.132,0.662,0.047,13,empresarial
EMP_00549,empresarial,344,246,889386.46,1309693.64,2726.39,2392.62,102,18,116,35,0.435,0.538,0.291,0.156,0.448,0.382,96,empresarial
EMP_00550,empresarial,171,229,251395.79,304275.39,1732.25,1535.21,85,10,46,29,0.687,0.291,0.749,0.084,0.765,0.571,61,empresarial
EMP_00551,empresarial,427,238,1496021.53,2076124.22,2992.06,2407.39,132,18,109,69,0.644,0.325,0.559,0.607,0.67,0.139,91,empresarial
EMP_00552,empresarial,253,257,332297.01,522077.26,1316.55,971.59,47,15,63,37,0.533,0.461,0.523,0.095,0.734,0.137,52,empresarial
